gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000185697.17_MYBL1	38.3069590374244	-1.33045122365738	0.384669653904624	-3.45868516050724	0.000542819020039968	0.0426167576941446
ENSG00000121807.7_CCR2	131.127400423748	-1.33573417691568	0.344734388340747	-3.87467633659858	0.000106766508726501	0.0183669796923912
ENSG00000138035.15_PNPT1	45.7906410838568	-1.36959242960743	0.305468109782548	-4.48358563708139	7.33991263106216e-06	0.00477012766434251
ENSG00000168329.14_CX3CR1	96.8951401583816	-1.40211046810087	0.363656830251333	-3.85558678254946	0.00011545236384935	0.0194232934245735
ENSG00000166927.13_MS4A7	57.6587108893762	-1.40581989616012	0.375310044546166	-3.74575611974382	0.000179851249972386	0.0250464276449639
ENSG00000196873.16_CBWD3	16.3579191569715	-1.41936209932514	0.35116984869129	-4.0418108348843	5.30400132442895e-05	0.0115950212625424
ENSG00000143344.16_RGL1	13.5094458458465	-1.43468592647258	0.42068456534259	-3.41036026673387	0.000648771189171553	0.0471386669001791
ENSG00000105967.16_TFEC	73.3096002999689	-1.46948567469073	0.331843372989945	-4.42825077822259	9.50004066125527e-06	0.00508121148093786
ENSG00000138642.15_HERC6	58.234697918805	-1.47792605855161	0.348926290993819	-4.23563972305484	2.2790193650089e-05	0.00784116721525708
ENSG00000121858.11_TNFSF10	153.290164778509	-1.52275265959513	0.442057682796294	-3.44469221745624	0.000571709978733365	0.0442904856372377
ENSG00000282988.2_RP1-34B20.21	10.6885855135001	-1.54091732007511	0.356438556010751	-4.32309382385848	1.53856263056618e-05	0.00620624332840108
ENSG00000130487.9_KLHDC7B	13.0618501578691	-1.54386149124036	0.385418890441617	-4.00567156807335	6.18415272143686e-05	0.0123313618909633
ENSG00000114013.16_CD86	38.7203517869301	-1.54947943416041	0.308346651369382	-5.0251216521376	5.03113512260606e-07	0.000735677733303071
ENSG00000152778.10_IFIT5	89.1840811374512	-1.57554980391327	0.336661701608279	-4.6799199207592	2.86986988506909e-06	0.00258244137811832
ENSG00000177409.12_SAMD9L	294.655992111199	-1.57580536026314	0.411890760001218	-3.82578468198335	0.000130356192862338	0.0214775597761075
ENSG00000153823.19_PID1	12.0407895732563	-1.64011073276366	0.46570286326022	-3.52179654057059	0.000428632975327473	0.0400286164918323
ENSG00000196141.14_SPATS2L	23.2658410741924	-1.64130211335241	0.435683228021638	-3.76719140832039	0.000165094421720835	0.0238934395519768
ENSG00000010704.19_HFE	6.95691084622962	-1.72235818769313	0.391822230621021	-4.39576433670767	1.10383642352553e-05	0.00516507139296065
ENSG00000126709.16_IFI6	142.771652352893	-1.73234632527813	0.420306707849674	-4.12162426372152	3.7621044862573e-05	0.00995476285147533
ENSG00000132530.17_XAF1	228.004996130859	-1.77330255716658	0.419730475276375	-4.22486014626156	2.39089210345467e-05	0.00799104452177507
ENSG00000163823.4_CCR1	107.937212252794	-1.787724615659	0.41257305138203	-4.33311048715012	1.47017279958575e-05	0.00620624332840108
ENSG00000137628.18_DDX60	206.957340118908	-1.81498116946423	0.42210739708836	-4.29980896327268	1.70945402665704e-05	0.00666573106794469
ENSG00000283064.1_RP1-221C16.8	6.63500078304203	-1.82739797498057	0.467920720753482	-3.90535809578587	9.40859564765137e-05	0.0164700388913967
ENSG00000157601.15_MX1	438.307189199035	-1.85805466484092	0.420864650722735	-4.41485085917803	1.01079652414726e-05	0.00508121148093786
ENSG00000139679.16_LPAR6	34.4455435331895	-1.87744210927464	0.402922231793456	-4.65956445470361	3.16879162838712e-06	0.00264775174777661
ENSG00000133106.15_EPSTI1	262.421644983717	-1.9033086900962	0.360359530740494	-5.28169377450664	1.27995008561e-07	0.000477059574660034
ENSG00000119922.11_IFIT2	331.159856638341	-1.9196158459618	0.565024383483659	-3.39740354942985	0.000680285643788922	0.0475794013669829
ENSG00000111331.14_OAS3	463.603353101952	-1.95109330224034	0.476104707330433	-4.09803405049346	4.16673996967493e-05	0.0105962009054907
ENSG00000135114.13_OASL	90.0335395602073	-1.96659252342403	0.407693549827259	-4.8237028136876	1.4091733578945e-06	0.00183161221562776
ENSG00000211663.2_IGLV3-19	51.310537323274	-2.01573656613819	0.573224359123097	-3.51648797553162	0.000437296466152073	0.0400286164918323
ENSG00000089127.15_OAS1	136.854608184955	-2.01838984037758	0.388470097336742	-5.19574055819271	2.0390646890923e-07	0.000477059574660034
ENSG00000111335.14_OAS2	260.137874137626	-2.04154769526447	0.397100028709254	-5.14114214975097	2.73073348483297e-07	0.000532402005092935
ENSG00000188290.11_HES4	18.7016268035549	-2.11715538238608	0.526991345188276	-4.01743861966024	5.88341532829707e-05	0.01207441973867
ENSG00000134321.13_RSAD2	302.024745844864	-2.15998408874188	0.572636705902206	-3.77199726541937	0.000161946031411181	0.0238934395519768
ENSG00000138646.9_HERC5	138.488369760343	-2.20203782052021	0.436140756811738	-5.0489154845731	4.44325238414119e-07	0.000735677733303071
ENSG00000119917.15_IFIT3	297.542194958753	-2.23788385923667	0.610040642468674	-3.66841764866771	0.000244056277809781	0.0282670330477111
ENSG00000150045.12_KLRF1	18.5368570436729	-2.25147239985513	0.510749925109717	-4.40816980907335	1.04247799232782e-05	0.00508121148093786
ENSG00000038945.15_MSR1	16.8592198578536	-2.32265322408704	0.485205047974486	-4.78695189545757	1.69333400518516e-06	0.00191903527733102
ENSG00000137965.11_IFI44	168.798383960499	-2.52046493548706	0.56744053257143	-4.44181335454703	8.92039219172856e-06	0.00508121148093786
ENSG00000185745.10_IFIT1	146.67958919105	-2.52204948641669	0.675832209504523	-3.73176870079291	0.000190140048907152	0.0255661872656996
ENSG00000137959.17_IFI44L	339.579726396109	-2.80249250818225	0.686445457640426	-4.0826149798055	4.4531767119426e-05	0.0108527627450634
